54244371,Feilian Mao,CHN,aquatics,0,0,0
549441884,Felipe Franca,BRA,aquatics,0,0,0
452820051,Felipe Perrone,BRA,aquatics,0,0,0
921036132,Felipe Tapia,CHI,aquatics,0,0,0
581423407,Felipe da Costa E Silva,BRA,aquatics,0,0,0
773046456,Felix Auboeck,AUT,aquatics,0,0,0
13738320,Femke Heemskerk,NED,aquatics,0,0,0
559608161,Ferry Weertman,NED,aquatics,1,0,0
198261943,Filip Filipovic,SRB,aquatics,1,0,0
838040702,Filip KLIKOVAC,MNE,aquatics,0,0,0
789252320,Filip Wypych,POL,aquatics,0,0,0
877016251,Filip Zaborowski,POL,aquatics,0,0,0
659248254,Filippo Magnini,ITA,aquatics,0,0,0
571267730,Fiona Doyle,IRL,aquatics,0,0,0
798849737,Flora Molnar,HUN,aquatics,0,0,0
28413973,Florent Manaudou,FRA,aquatics,0,2,0
526727141,Florian Vogel,GER,aquatics,0,0,0
628381035,Florian Wellbrock,GER,aquatics,0,0,0
278586505,Francesca Dallape',ITA,aquatics,0,1,0
421533477,Francesca Deidda,ITA,aquatics,0,0,0
870034029,Francesca Halsall,GBR,aquatics,0,0,0
136274448,Francesca Pomeri,ITA,aquatics,0,1,0
564896831,Francesco di Fulvio,ITA,aquatics,0,0,1
896116528,Francisco Fernandez Miranda,ESP,aquatics,0,0,0
547550475,Francois Heersbrandt,BEL,aquatics,0,0,0
883176756,Frantz Dorsainvil,HAI,aquatics,0,0,0
271428664,Franziska Hentke,GER,aquatics,0,0,0
481935974,Freddie Woodward,GBR,aquatics,0,0,0
870194844,Frederick Bousquet,FRA,aquatics,0,0,0
483544931,Gabor Balog,HUN,aquatics,0,0,0
680668744,Gabor Kis,HUN,aquatics,0,0,0
243636258,Gabriel Santos,BRA,aquatics,0,0,0
930649410,Gabriela Mantellato,BRA,aquatics,0,0,0
188364932,Gabriele Detti,ITA,aquatics,0,0,2
697532444,Gabriella Doueihy,LIB,aquatics,0,0,0
754381040,Gabriella Szucs,HUN,aquatics,0,0,0
993305509,Gabrielle Roncatto,BRA,aquatics,0,0,0
324536211,Gal Nevo,ISR,aquatics,0,0,0
